date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:40:44	7065/7065	---M--	200	added ('OK')	image/jpeg	etag:%22591eede6-1b99%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div09-item5.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div09-item5.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:44	38336/38336	---M--	200	added ('OK')	image/jpeg	etag:%22591eede7-95c0%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div09-slide5.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div09-slide5.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:44	37930/37930	---M--	200	added ('OK')	image/jpeg	etag:%22591ed2aa-942a%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div09-slide5-2.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div09-slide5-2.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:45	10003/10003	---M--	200	added ('OK')	image/jpeg	etag:%22591ed2aa-2713%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div09-item6.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div09-item6.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:45	42105/42105	---M--	200	added ('OK')	image/jpeg	etag:%22591ed2aa-a479%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div09-slide6.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div09-slide6.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:45	47529/47529	---M--	200	added ('OK')	image/jpeg	etag:%22591eede7-b9a9%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div09-slide6-2.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div09-slide6-2.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:45	46423/46423	---M--	200	added ('OK')	image/jpeg	etag:%22591eede6-b557%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div09-slide6-3.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div09-slide6-3.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:46	6774/6774	---M--	200	added ('OK')	image/jpeg	etag:%22591ed2aa-1a76%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div09-item7.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div09-item7.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:46	28147/28147	---M--	200	added ('OK')	image/jpeg	etag:%22591ed2aa-6df3%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div09-slide7.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div09-slide7.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:46	45192/45192	---M--	200	added ('OK')	image/jpeg	etag:%22591eede7-b088%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div09-slide7-2.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div09-slide7-2.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:46	30396/30396	---M--	200	added ('OK')	image/jpeg	etag:%22591eede6-76bc%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div09-slide7-3.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div09-slide7-3.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:47	6016/6016	---M--	200	added ('OK')	image/jpeg	etag:%22591eede7-1780%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div09-item8.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div09-item8.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:47	20184/20184	---M--	200	added ('OK')	image/jpeg	etag:%22591ed2aa-4ed8%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div09-slide8.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div09-slide8.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:47	30761/30761	---M--	200	added ('OK')	image/jpeg	etag:%22591eede6-7829%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div09-slide8-2.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div09-slide8-2.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:47	6038/6038	---M--	200	added ('OK')	image/jpeg	etag:%22591eede7-1796%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div10-title.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div10-title.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:47	4227/4227	---M--	200	added ('OK')	image/jpeg	etag:%22591ed2aa-1083%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div10-list.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div10-list.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:48	2633/2633	---M--	200	added ('OK')	image/jpeg	etag:%22591ed2aa-a49%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div10-item1.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div10-item1.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:48	3191/3191	---M--	200	added ('OK')	image/jpeg	etag:%22591eede7-c77%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div10-item2.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div10-item2.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:48	2706/2706	---M--	200	added ('OK')	image/jpeg	etag:%22591eede7-a92%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div10-item3.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div10-item3.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:48	2677/2677	---M--	200	added ('OK')	image/jpeg	etag:%22591eede7-a75%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div10-item4.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div10-item4.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:49	3784/3784	---M--	200	added ('OK')	image/jpeg	etag:%22591eede7-ec8%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div10-item5.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div10-item5.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:49	7871/7871	---M--	200	added ('OK')	image/jpeg	etag:%22591ed2aa-1ebf%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div10-text.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div10-text.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:49	28629/28629	---M--	200	added ('OK')	image/jpeg	etag:%22591eede7-6fd5%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div11.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div11.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:49	9146/9146	---M--	200	added ('OK')	image/jpeg	etag:%22591eede7-23ba%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div12-title.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div12-title.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:50	84732/84732	---M--	200	added ('OK')	image/jpeg	etag:%22591eede7-14afc%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div12.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div12.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:50	615/615	---M--	200	added ('OK')	image/jpeg	etag:%22591eede7-267%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div12-number.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div12-number.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:50	13982/13982	---M--	200	added ('OK')	image/jpeg	etag:%22591eede6-369e%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div12-account.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div12-account.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:50	41316/41316	---M--	200	added ('OK')	image/jpeg	etag:%22591ed2aa-a164%22	https://api.institute-bm.com/upload/landing/instagram/instagram/div20.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/upload/landing/instagram/instagram/div20.jpg	(from https://api.institute-bm.com/upload/landing/instagram365/css/instagram.css?149485970840222)
15:40:51	133438/133438	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2258dd3a9e-2093e%22	https://api.institute-bm.com/local/templates/landing/fonts/Roboto-Bold.eot	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/fonts/Roboto-Bold.eot	(from https://api.institute-bm.com/local/templates/landing/template_styles.css?14949457297838)
15:40:51	68896/68896	---M--	200	added ('OK')	application/font-woff	etag:%2258dd3a9e-10d20%22	https://api.institute-bm.com/local/templates/landing/fonts/Roboto-Bold.woff	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/fonts/Roboto-Bold.woff	(from https://api.institute-bm.com/local/templates/landing/template_styles.css?14949457297838)
15:40:51	135820/135820	---M--	200	added ('OK')	application/x-font-ttf	etag:%2258dd3a9e-2128c%22	https://api.institute-bm.com/local/templates/landing/fonts/Roboto-Bold.ttf	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/fonts/Roboto-Bold.ttf	(from https://api.institute-bm.com/local/templates/landing/template_styles.css?14949457297838)
15:40:51	638994/638994	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2258dd3a9e-9c012%22	https://api.institute-bm.com/local/templates/landing/fonts/Roboto-Bold.svg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/fonts/Roboto-Bold.svg	(from https://api.institute-bm.com/local/templates/landing/template_styles.css?14949457297838)
15:40:51	142202/142202	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2258dd3a9e-22b7a%22	https://api.institute-bm.com/local/templates/landing/fonts/Roboto-Regular.eot	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/fonts/Roboto-Regular.eot	(from https://api.institute-bm.com/local/templates/landing/template_styles.css?14949457297838)
15:40:52	74048/74048	---M--	200	added ('OK')	application/font-woff	etag:%2258dd3a9e-12140%22	https://api.institute-bm.com/local/templates/landing/fonts/Roboto-Regular.woff	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/fonts/Roboto-Regular.woff	(from https://api.institute-bm.com/local/templates/landing/template_styles.css?14949457297838)
15:40:52	145348/145348	---M--	200	added ('OK')	application/x-font-ttf	etag:%2258dd3a9e-237c4%22	https://api.institute-bm.com/local/templates/landing/fonts/Roboto-Regular.ttf	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/fonts/Roboto-Regular.ttf	(from https://api.institute-bm.com/local/templates/landing/template_styles.css?14949457297838)
15:40:52	650169/650169	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2258dd3a9e-9ebb9%22	https://api.institute-bm.com/local/templates/landing/fonts/Roboto-Regular.svg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/fonts/Roboto-Regular.svg	(from https://api.institute-bm.com/local/templates/landing/template_styles.css?14949457297838)
15:40:52	137098/137098	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2258dd3a9e-2178a%22	https://api.institute-bm.com/local/templates/landing/fonts/Roboto-Light.eot	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/fonts/Roboto-Light.eot	(from https://api.institute-bm.com/local/templates/landing/template_styles.css?14949457297838)
15:40:52	70848/70848	---M--	200	added ('OK')	application/font-woff	etag:%2258dd3a9e-114c0%22	https://api.institute-bm.com/local/templates/landing/fonts/Roboto-Light.woff	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/fonts/Roboto-Light.woff	(from https://api.institute-bm.com/local/templates/landing/template_styles.css?14949457297838)
15:40:53	140276/140276	---M--	200	added ('OK')	application/x-font-ttf	etag:%2258dd3a9e-223f4%22	https://api.institute-bm.com/local/templates/landing/fonts/Roboto-Light.ttf	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/fonts/Roboto-Light.ttf	(from https://api.institute-bm.com/local/templates/landing/template_styles.css?14949457297838)
15:40:53	445/445	---M--	200	added ('OK')	image/png	etag:%2258dd3a9e-1bd%22	https://api.institute-bm.com/local/templates/landing/img/scroll-top.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/img/scroll-top.png	(from https://api.institute-bm.com/local/templates/landing/template_styles.css?14949457297838)
15:40:53	1994/1994	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22591b0fc1-7ca%22	https://api.institute-bm.com/local/templates/landing/img/wait-icon.svg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/img/wait-icon.svg	(from https://api.institute-bm.com/local/templates/landing/template_styles.css?14949457297838)
15:40:53	681768/681768	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2258dd3a9e-a6728%22	https://api.institute-bm.com/local/templates/landing/fonts/Roboto-Light.svg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/local/templates/landing/fonts/Roboto-Light.svg	(from https://api.institute-bm.com/local/templates/landing/template_styles.css?14949457297838)
15:40:55	68/68	---MCZ	-1	error ('Error%20when%20decompressing')	text/css	etag:W/%2258dd3ab3-40%22	https://api.institute-bm.com/bitrix/components/bitrix/system.show_message/templates/.default/style.css?149089349164	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/213/api.institute-bm.com/bitrix/components/bitrix/system.show_message/templates/.default/styleb606.css	(from https://api.institute-bm.com/landing/POST)
